INSTNM,ACCREDAGENCY,ADM_RATE,SAT_AVG,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,UGDS,PCTPELL,C150_4,C150_L4,CCSIZSET,HBCU,PBI,ANNHI,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,PCTFLOAN,DEBT_MDN,D_PCTPELL_PCTFLOAN,GRADS,STUFACR,SATVR50,SATMT50,ACTCM50,ACTEN50,ACTMT50
Baldwin Wallace University,Higher Learning Commission,0.7704,1161.0,0.0,0.0203,0.0,0.0,0.0374,0.0,0.0437,0.0,0.0671,0.014,0.0,0.0031,0.0,0.0,0.0156,0.0,0.0,0.0718,0.0062,0.0,0.0094,0.0484,0.0016,0.0,0.0156,0.0,0.0499,0.0312,0.0,0.0437,0.0,0.0,0.0,0.0,0.1856,0.117,0.2044,0.014,2708.0,0.2919,0.652,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8236,24250,2840.0,476.0,9.0,600.0,580.0,23.0,23.0,23.0
Belmont College,Higher Learning Commission,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1269,0.0,0.0299,0.0,0.1231,0.0,0.0,0.0,0.0,0.0746,0.0112,0.0,0.0,0.0,0.0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.1381,0.0,0.0,0.3731,0.1045,0.0,490.0,0.3325,,0.3478,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1832,5322,797.0,,13.0,,,,,
Bluffton University,Higher Learning Commission,0.9629,980.0,0.0,0.0,0.0,0.0,0.0172,0.0,0.0086,0.0,0.1466,0.0,0.0,0.0,0.0431,0.0,0.0172,0.0,0.0,0.0431,0.0172,0.0,0.0,0.069,0.0,0.0086,0.0086,0.0,0.0172,0.0517,0.0431,0.0345,0.0,0.0,0.0,0.0,0.0345,0.0259,0.3621,0.0517,649.0,0.3984,0.4567,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.7775,19500,728.0,81.0,11.0,,,18.0,15.0,16.0
Bowling Green State University-Firelands,Higher Learning Commission,,,0.0,0.0,0.0,0.0,0.0,0.0108,0.0,0.0,0.1105,0.0,0.0674,0.0,0.0135,0.0,0.0,0.5876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0809,0.1159,0.0,1082.0,0.2412,0.1188,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2923,17500,1940.0,,16.0,,,,,
Bowling Green State University-Main Campus,Higher Learning Commission,0.7866,1116.0,0.0,0.0072,0.015,0.0052,0.0215,0.0189,0.0117,0.0,0.2089,0.0336,0.0407,0.0039,0.0248,0.0,0.0323,0.0182,0.0,0.042,0.0065,0.0,0.0091,0.0606,0.001,0.0,0.0176,0.0,0.0352,0.0417,0.0176,0.0228,0.0,0.0,0.0,0.0257,0.0567,0.0903,0.1261,0.0052,12223.0,0.2283,0.6142,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.494,17500,14465.0,3067.0,17.0,550.0,550.0,22.0,21.0,21.0
Bryant & Stratton College-Parma,Middle States Commission on Higher Education,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.0,0.0,0.0,0.0054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.0484,0.0,0.0,0.0,0.0,0.0,0.0,0.7903,0.1344,0.0,534.0,0.7236,0.3043,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8489,9500,662.0,,11.0,,,,,
Buckeye Hills Career Center,Council on Occupational Education,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0888,0.0888,0.0651,0.071,0.0,0.6036,0.0,0.0,183.0,0.5065,,0.7885,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4762,6168,231.0,,9.0,,,,,
Butler Technology and Career Development Schools,Council on Occupational Education,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0,0.089,0.0429,0.2439,0.0,0.5092,0.0,0.0,450.0,0.2471,,0.8293,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2739,6396,858.0,,20.0,,,,,
Canton City Schools Adult Career and Technical Education,Council on Occupational Education,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.039,0.0,0.0,0.9351,0.0,0.0,92.0,0.6569,,0.7368,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6176,9500,102.0,,9.0,,,,,
Capital University,Higher Learning Commission,0.7215,1092.0,0.0,0.004,0.0,0.0,0.0798,0.0,0.022,0.0,0.1218,0.0,0.0,0.016,0.0,0.0,0.0279,0.0,0.0,0.0619,0.018,0.0,0.016,0.0259,0.002,0.0,0.006,0.0,0.0599,0.0,0.0559,0.0559,0.0,0.0,0.0,0.0,0.0758,0.1856,0.1557,0.01,1905.0,0.2708,0.6108,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.7344,20927,2090.0,679.0,9.0,560.0,540.0,21.0,20.0,19.0
Case Western Reserve University,Higher Learning Commission,0.2741,1487.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0956,0.0,0.0046,0.2691,0.0,0.0093,0.0146,0.0,0.0139,0.0015,0.0,0.1465,0.0308,0.0,0.0555,0.0,0.0039,0.0,0.0478,0.0,0.054,0.0,0.0,0.0725,0.0,0.0,0.0,0.0,0.0185,0.0833,0.0655,0.0116,5927.0,0.1621,0.8583,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4967,21488,5792.0,6184.0,9.0,720.0,770.0,33.0,34.0,33.0
Cedarville University,Higher Learning Commission,0.6488,1250.0,0.0,0.0079,0.0,0.0,0.0542,0.0,0.0317,0.0,0.0833,0.1151,0.0,0.0185,0.0,0.0013,0.0238,0.0,0.0,0.0291,0.0119,0.0,0.0146,0.0251,0.0,0.0529,0.0079,0.0,0.0423,0.0198,0.0238,0.0093,0.0,0.0,0.0,0.0,0.0688,0.2235,0.1177,0.0172,3851.0,0.1658,0.7503,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.3978,17500,4191.0,427.0,16.0,640.0,610.0,26.0,26.0,25.0
Central Ohio Technical College,Higher Learning Commission,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0523,0.0051,0.0101,0.0,0.0523,0.0,0.0,0.0,0.0,0.0287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,0.0776,0.0472,0.0,0.0,0.0,0.0,0.0,0.0,0.5885,0.1248,0.0,1465.0,0.2883,0.3037,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1966,6644,2615.0,,13.0,,,,,
Central School of Practical Nursing,Accrediting Bureau of Health Education Schools,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,0.629,,0.31,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6613,6100,62.0,,5.0,,,,,
Central State University,Higher Learning Commission,0.8883,,0.0,0.0,0.0,0.0,0.0464,0.0,0.0155,0.0,0.0949,0.0243,0.0066,0.0,0.0,0.0,0.0066,0.0,0.0,0.0353,0.0022,0.0,0.0265,0.0375,0.0,0.0,0.0066,0.0,0.0552,0.245,0.0309,0.0177,0.0,0.0,0.0,0.0,0.0243,0.0,0.3201,0.0044,5395.0,0.4928,0.254,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2174,13740,6035.0,28.0,21.0,,,,,
Chatfield College,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.3487,,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.3158,10663,152.0,,5.0,,,,,
Choffin Career  and Technical Center,Accrediting Commission of Career Schools and Colleges,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.7308,,0.9577,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3846,5500,52.0,,4.0,,,,,
The Christ College of Nursing and Health Sciences,Higher Learning Commission,0.7105,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9386,0.0,0.0,860.0,0.3311,0.5342,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6268,19500,879.0,,15.0,490.0,500.0,19.0,19.0,17.0
Cincinnati College of Mortuary Science,Higher Learning Commission,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.3663,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6238,15000,101.0,,15.0,,,,,
University of Cincinnati-Main Campus,Higher Learning Commission,0.8622,1252.0,0.0023,0.0094,0.0193,0.0021,0.0627,0.0,0.0558,0.0,0.0561,0.1089,0.003,0.0123,0.0031,0.0099,0.0103,0.0056,0.0,0.0616,0.0048,0.0,0.0313,0.0201,0.0022,0.0,0.0116,0.0,0.0421,0.0395,0.0111,0.0293,0.0,0.0,0.0,0.0,0.0649,0.1411,0.1765,0.0031,27880.0,0.1786,0.7205,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3771,12000,29935.0,11492.0,18.0,620.0,640.0,26.0,25.0,26.0
Cincinnati State Technical and Community College,Higher Learning Commission,,,0.0219,0.0,0.0,0.0,0.0,0.0123,0.0454,0.0374,0.0139,0.0005,0.1666,0.0123,0.0,0.0085,0.0,0.1388,0.0,0.0555,0.0,0.0,0.0,0.0021,0.0,0.0,0.0,0.0016,0.0,0.0117,0.0,0.0,0.0,0.0069,0.0117,0.0,0.0037,0.3129,0.1361,0.0,5501.0,0.3017,0.1682,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2517,7966,8140.0,,12.0,,,,,
University of Cincinnati-Clermont College,Higher Learning Commission,,,0.0,0.0046,0.0,0.0,0.008,0.0148,0.0228,0.0,0.0433,0.0,0.0159,0.0,0.0,0.0194,0.0057,0.2312,0.0,0.0251,0.0,0.0,0.0319,0.0125,0.0,0.0,0.0125,0.0,0.0194,0.0216,0.0125,0.0,0.0,0.0,0.0,0.0091,0.0,0.328,0.156,0.0057,2200.0,0.1177,0.2197,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1492,12000,6575.0,,20.0,,,,,
University of Cincinnati-Blue Ash College,Higher Learning Commission,,,0.0293,0.0049,0.0,0.0,0.0465,0.0379,0.0648,0.0024,0.044,0.0,0.0,0.0,0.0,0.0,0.0061,0.0403,0.0,0.0562,0.0,0.0,0.0244,0.0098,0.0,0.0,0.0134,0.0,0.0599,0.0562,0.0293,0.0,0.0,0.0,0.0,0.0,0.044,0.1944,0.2359,0.0,3927.0,0.237,0.1607,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2582,12000,6309.0,,18.0,,,,,
Ohio Christian University,Higher Learning Commission,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0054,0.0,0.0408,0.0,0.0,0.0,0.0,0.0,0.0109,0.1005,0.0,0.0,0.0,0.0,0.0,0.0217,0.0054,0.2011,0.0,0.0,0.0924,0.038,0.163,0.0136,0.0,0.0,0.0,0.0,0.0082,0.0598,0.2364,0.0027,929.0,0.3928,0.322,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.4909,21250,1711.0,161.0,8.0,,,,,
Clark State College,Higher Learning Commission,,,0.0046,0.0,0.0,0.0,0.0,0.0,0.0263,0.0,0.0039,0.0015,0.0363,0.0,0.0,0.0008,0.0,0.1408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215,0.0186,0.0008,0.0,0.0,0.0015,0.0,0.0046,0.4563,0.0889,0.0,3117.0,0.3451,0.3172,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3062,6899,5042.0,,13.0,,,,,
Cleveland Institute of Art,Higher Learning Commission,0.6984,1190.0,0.0,0.0,0.0,0.0,0.0,0.1301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8049,0.065,0.0,0.0,575.0,0.431,0.7313,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8879,26500,580.0,,8.0,620.0,570.0,24.0,26.0,22.0
Cleveland Institute of Music,National Association of Schools of Music,0.3624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,194.0,0.1488,0.8269,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4186,18500,215.0,143.0,6.0,,,,,
Cleveland State University,Higher Learning Commission,0.8532,1020.0,0.0,0.0152,0.0,0.0008,0.059,0.0,0.0346,0.0,0.046,0.0924,0.0097,0.0072,0.0,0.0,0.0152,0.0042,0.0,0.0451,0.0089,0.0,0.0,0.0046,0.0038,0.0,0.0084,0.0004,0.0932,0.0,0.0342,0.0687,0.0,0.0,0.0,0.0,0.0485,0.2079,0.183,0.0089,9502.0,0.3791,0.4894,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4693,15333,10481.0,4609.0,16.0,510.0,510.0,19.0,20.0,19.0
Columbiana County Career and Technical Center,Council on Occupational Education,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96.0,0.695,,0.7708,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.82,9245,200.0,,7.0,,,,,
Columbus College of Art and Design,Higher Learning Commission,0.9098,,0.0,0.0,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7778,0.0,0.0,0.0,956.0,0.3945,0.5984,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6967,20500,976.0,16.0,10.0,,,,,
Columbus State Community College,Higher Learning Commission,,,0.0143,0.0,0.0,0.0,0.0,0.0255,0.0438,0.0037,0.0,0.0,0.1056,0.0056,0.0185,0.0085,0.0,0.2593,0.0,0.0,0.0,0.0,0.0,0.0089,0.0,0.0,0.0,0.0,0.0,0.0272,0.0,0.0023,0.0174,0.01,0.0041,0.0,0.0963,0.2073,0.1417,0.0,16212.0,0.2583,,0.2592,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2027,5993,25102.0,,17.0,,,,,
Cuyahoga Community College District,Higher Learning Commission,,,0.0091,0.0,0.0003,0.0,0.0,0.0051,0.0836,0.014,0.0111,0.0,0.0505,0.0011,0.0,0.0126,0.0,0.3745,0.0,0.0,0.0,0.0,0.0037,0.0037,0.0,0.0,0.0,0.0,0.0,0.0106,0.0,0.0,0.0049,0.028,0.0037,0.0,0.0297,0.2461,0.1076,0.0,11634.0,0.3279,,0.2581,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.099,4724,17523.0,,11.0,,,,,
Davis College,Higher Learning Commission,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0513,0.6923,0.1282,0.0,89.0,0.6981,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7453,11996,106.0,,7.0,,,,,
Dayton Barber College,National Accrediting Commission of Career Arts and Sciences,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.7019,,0.6667,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,PS,104.0,,25.0,,,,,
University of Dayton,Higher Learning Commission,0.7405,1284.0,0.0,0.0046,0.0,0.0,0.0712,0.0,0.0234,0.0,0.0814,0.1975,0.0285,0.0005,0.0,0.0,0.0102,0.0025,0.0,0.0473,0.0046,0.0,0.0117,0.0244,0.0036,0.0,0.0046,0.0,0.0372,0.0163,0.0,0.0417,0.0,0.0,0.0,0.0,0.0168,0.0972,0.2662,0.0087,8349.0,0.1496,0.8135,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.4561,19500,8637.0,3258.0,15.0,630.0,640.0,27.0,26.0,26.0
Defiance College,Higher Learning Commission,0.6286,1020.0,0.0,0.026,0.0,0.0,0.0,0.0,0.013,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0519,0.0,0.0519,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.039,0.0909,0.0779,0.0,0.0,0.0,0.0,0.0,0.039,0.0519,0.2078,0.0649,478.0,0.5113,0.4191,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.7895,11000,532.0,54.0,10.0,,,19.0,17.0,18.0
Denison University,Higher Learning Commission,0.2196,1389.0,0.0,0.0241,0.0,0.0204,0.1037,0.0,0.0241,0.0,0.0259,0.0,0.0,0.0148,0.0,0.0,0.05,0.0019,0.0,0.1,0.0222,0.0,0.0481,0.0574,0.013,0.0,0.037,0.0,0.0815,0.0,0.0,0.213,0.0,0.0,0.0,0.0,0.0315,0.0037,0.0981,0.0296,2406.0,0.1383,0.8457,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5347,21250,2321.0,,9.0,680.0,690.0,31.0,32.0,28.0
Edison State Community College,Higher Learning Commission,,,0.0263,0.0,0.0,0.0,0.0,0.0,0.0429,0.0,0.0014,0.0,0.2479,0.0,0.0069,0.0083,0.0,0.2313,0.0,0.0,0.0,0.0,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0235,0.0055,0.0,0.0,0.0125,0.0,0.0,0.0,0.2036,0.1856,0.0,1333.0,0.1613,,0.2315,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0563,9278,4439.0,,24.0,,,,,
EHOVE Career Center,Council on Occupational Education,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0808,0.0,0.0,0.0328,0.0131,0.0284,0.0,0.0,0.7336,0.0,0.0,365.0,0.417,,0.8776,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5153,6333,458.0,,7.0,,,,,
The University of Findlay,Higher Learning Commission,0.8598,,0.2434,0.0,0.0,0.0,0.0024,0.0048,0.0337,0.0,0.0675,0.0,0.0169,0.0048,0.0,0.0048,0.0072,0.0,0.0,0.0337,0.0048,0.0,0.0,0.0169,0.0,0.0,0.0024,0.0,0.0482,0.0578,0.0193,0.0145,0.0,0.0,0.0,0.0,0.012,0.2337,0.1687,0.0024,2257.0,0.1428,0.6544,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.3304,19500,3705.0,1074.0,13.0,,,,,
Franklin University,Higher Learning Commission,,,0.0,0.0,0.0,0.0,0.0262,0.0,0.0976,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145,0.0,0.0,0.0,0.0,0.0443,0.0524,0.0009,0.0172,0.0,0.0,0.0,0.0,0.0154,0.1013,0.6284,0.0,5117.0,0.3352,0.493,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4409,14238,4740.0,2397.0,16.0,,,,,
Gerbers Akron Beauty School,National Accrediting Commission of Career Arts and Sciences,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.2368,,0.875,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0263,3500,152.0,,13.0,,,,,
Gods Bible School and College,Higher Learning Commission,0.6379,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.0,0.0,0.0294,0.0,0.0,0.2941,0.0,0.0,0.0,0.0,0.2353,0.0,0.0,0.2647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176,0.0,268.0,0.3393,0.451,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0952,5500,336.0,24.0,9.0,,,,,
Good Samaritan College of Nursing and Health Science,Higher Learning Commission,0.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,318.0,0.3686,0.4091,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.6474,16013,312.0,,7.0,,,,,
Great Oaks Career Campuses,Council on Occupational Education,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3607,0.0,0.0,0.0984,0.2213,0.2049,0.0,0.0,0.0246,0.0,0.0,154.0,0.4221,,0.8286,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5779,5500,199.0,,17.0,,,,,
Hannah E Mullins School of Practical Nursing,Accreditation Commission for Education in Nursing,0.2857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.5714,,0.8824,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5179,9895,56.0,,6.0,,,,,
Adult and Community Education-Hudson,Council on Occupational Education,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.64,,0.9286,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.696,14250,125.0,,9.0,,,,,
Hebrew Union College-Jewish Institute of Religion,Middle States Commission on Higher Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,,PS,,318.0,,,,,,
Heidelberg University,Higher Learning Commission,0.7135,,0.0,0.03,0.0,0.0,0.045,0.0,0.01,0.0,0.145,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.075,0.005,0.0,0.0,0.09,0.01,0.0,0.0,0.0,0.065,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.045,0.125,0.21,0.05,913.0,0.3238,0.5447,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.9109,20500,1010.0,153.0,14.0,,,,,
Hiram College,Higher Learning Commission,0.9314,,0.0,0.0469,0.0,0.0,0.0365,0.0,0.0156,0.0,0.099,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.151,0.0,0.0,0.0052,0.0469,0.0052,0.0,0.0104,0.0,0.0521,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0156,0.1406,0.2604,0.0052,737.0,0.2958,0.5266,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4951,19500,1315.0,16.0,10.0,,,,,
Hobart Institute of Welding Technology,Accrediting Commission of Career Schools and Colleges,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,396.0,0.2195,,0.9004,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2829,5500,615.0,,14.0,,,,,
